Unnamed: 0,name,text,hashtags,likes,comments,hashtag,question_mark,emoji,average_length,clean_text,corpus,word_count,response,log_plus1,log
108,Nonprofit Leadership Lab,"
 Passion is a key ingredient for a high-functioning board...Whether your board is running low or running out, this formula from our founder Joan Garry will help you keep the spark alive. #NonprofitBoard #NonprofitSuccess #NonprofitTips
","['NonprofitBoard', 'NonprofitSuccess', 'NonprofitTips\n']",0,0,3,0,0,6.470588235294118,"
 passion is a key ingredient for a highfunctioning boardwhether your board is running low or running out this formula from our founder joan garry will help you keep the spark alive   
","['passion', 'key', 'ingredient', 'highfunctioning', 'boardwhether', 'board', 'running', 'low', 'running', 'formula', 'founder', 'joan', 'garry', 'help', 'keep', 'spark', 'alive', 'passion', 'key', 'ingredient', 'highfunctioning', 'boardwhether', 'board', 'running', 'low', 'running', 'formula', 'founder', 'joan', 'garry', 'help', 'keep', 'spark', 'alive']",34,0,0.0,0.0
109,Nonprofit Leadership Lab,"
 You can't spell community without unity.Fostering a sense of community with your org's staff, your volunteers, the people you serve, and even other nonprofit leaders makes us all stronger — and that much closer to creating a better world. #NonprofitCommunity #NonprofitWork #NonprofitSupport
","['NonprofitCommunity', 'NonprofitWork', 'NonprofitSupport\n']",1,0,3,0,0,6.391304347826087,"
 you cant spell community without unityfostering a sense of community with your orgs staff your volunteers the people you serve and even other nonprofit leaders makes us all stronger  and that much closer to creating a better world   
","['cant', 'spell', 'community', 'without', 'unityfostering', 'sense', 'community', 'orgs', 'staff', 'volunteers', 'people', 'serve', 'even', 'nonprofit', 'leaders', 'makes', 'us', 'stronger', 'much', 'closer', 'creating', 'better', 'world', 'cant', 'spell', 'community', 'without', 'unityfostering', 'sense', 'community', 'orgs', 'staff', 'volunteers', 'people', 'serve', 'even', 'nonprofit', 'leaders', 'makes', 'us', 'stronger', 'much', 'closer', 'creating', 'better', 'world']",46,1,0.6931471805599453,0.0
110,Nonprofit Leadership Lab,"
 Know anyone who's THIS ignited to tell their #NonprofitOrganization's story? Tag them!
","[""NonprofitOrganization's""]",1,0,1,1,0,4.714285714285714,"
 know anyone whos this ignited to tell their s story tag them
","['know', 'anyone', 'whos', 'ignited', 'tell', 'story', 'tag', 'know', 'anyone', 'whos', 'ignited', 'tell', 'story', 'tag']",14,1,0.6931471805599453,0.0
111,Nonprofit Leadership Lab,"
 What helps you unwind? #NonprofitCommunity #NonprofitLeader #WorkplaceSelfCare
","['NonprofitCommunity', 'NonprofitLeader', 'WorkplaceSelfCare\n']",0,0,3,1,0,5.5,"
 what helps you unwind   
","['helps', 'unwind', 'helps', 'unwind']",4,0,0.0,0.0
112,Nonprofit Leadership Lab,"
 Did you know that your organization’s volunteers are likely the biggest source of donors in your organization? #NonprofitWork #Volunteer
","['NonprofitWork', 'Volunteer\n']",0,0,2,1,0,8.0,"
 did you know that your organizations volunteers are likely the biggest source of donors in your organization  
","['know', 'organizations', 'volunteers', 'likely', 'biggest', 'source', 'donors', 'organization', 'know', 'organizations', 'volunteers', 'likely', 'biggest', 'source', 'donors', 'organization']",16,0,0.0,0.0
113,Nonprofit Leadership Lab,"
 What else would you add to this list? #NonprofitLeadership #NonprofitWork #NonprofitED
","['NonprofitLeadership', 'NonprofitWork', 'NonprofitED\n']",2,1,3,1,0,4.0,"
 what else would you add to this list   
","['else', 'would', 'add', 'list', 'else', 'would', 'add', 'list']",8,3,1.3862943611198906,1.0986122886681098
114,Nonprofit Leadership Lab,"
 Thank you for all that you do.If you ever find yourself needing more support, more resources, or more education on the ins and outs of the nonprofit sector, we invite you to become a member of our online community.Head over to nonprofitleadershiplab.com to learn more and claim your invitation. #NonprofitCommunity #NonprofitsOfInstagram
","['NonprofitCommunity', 'NonprofitsOfInstagram\n']",1,0,2,0,0,7.285714285714286,"
 thank you for all that you doif you ever find yourself needing more support more resources or more education on the ins and outs of the nonprofit sector we invite you to become a member of our online communityhead over to nonprofitleadershiplabcom to learn more and claim your invitation  
","['thank', 'doif', 'ever', 'find', 'needing', 'support', 'resources', 'education', 'ins', 'outs', 'nonprofit', 'sector', 'invite', 'become', 'member', 'online', 'communityhead', 'nonprofitleadershiplabcom', 'learn', 'claim', 'invitation', 'thank', 'doif', 'ever', 'find', 'needing', 'support', 'resources', 'education', 'ins', 'outs', 'nonprofit', 'sector', 'invite', 'become', 'member', 'online', 'communityhead', 'nonprofitleadershiplabcom', 'learn', 'claim', 'invitation']",42,1,0.6931471805599453,0.0
115,Nonprofit Leadership Lab,"
 The success of a special event is not about the money you make during the event. It’s about the money that follows.Here is Joan Garry's six-step plan for capitalizing on the power of special events. Try it out and let us know what you think.
",0,2,0,0,0,0,5.571428571428571,"
 the success of a special event is not about the money you make during the event its about the money that followshere is joan garrys sixstep plan for capitalizing on the power of special events try it out and let us know what you think
","['success', 'special', 'event', 'money', 'make', 'event', 'money', 'followshere', 'joan', 'garrys', 'sixstep', 'plan', 'capitalizing', 'power', 'special', 'events', 'try', 'let', 'us', 'know', 'think', 'success', 'special', 'event', 'money', 'make', 'event', 'money', 'followshere', 'joan', 'garrys', 'sixstep', 'plan', 'capitalizing', 'power', 'special', 'events', 'try', 'let', 'us', 'know', 'think']",42,2,1.0986122886681098,0.6931471805599453
116,Nonprofit Leadership Lab,"
 Need help with fundraising? Our community and online learning platform for nonprofit board and staff leaders will help you get on track!Access fundraising templates, resources, masterclasses, boot camps, and so much more inside the Nonprofit Leadership Lab.We're only open to new members every so often (this helps us give all of our members the attention they need), but here's how you can join us.Head over to https://lnkd.in/dfACPwme and request your invitation today. Then, you'll get an email when our doors open up again!
",0,1,0,0,1,0,6.276595744680851,"
 need help with fundraising our community and online learning platform for nonprofit board and staff leaders will help you get on trackaccess fundraising templates resources masterclasses boot camps and so much more inside the nonprofit leadership labwere only open to new members every so often this helps us give all of our members the attention they need but heres how you can join ushead over to  and request your invitation today then youll get an email when our doors open up again
","['need', 'help', 'fundraising', 'community', 'online', 'learning', 'platform', 'nonprofit', 'board', 'staff', 'leaders', 'help', 'get', 'trackaccess', 'fundraising', 'templates', 'resources', 'masterclasses', 'boot', 'camps', 'much', 'inside', 'nonprofit', 'leadership', 'labwere', 'open', 'new', 'members', 'every', 'often', 'helps', 'us', 'give', 'members', 'attention', 'need', 'heres', 'join', 'ushead', 'request', 'invitation', 'today', 'youll', 'get', 'email', 'doors', 'open', 'need', 'help', 'fundraising', 'community', 'online', 'learning', 'platform', 'nonprofit', 'board', 'staff', 'leaders', 'help', 'get', 'trackaccess', 'fundraising', 'templates', 'resources', 'masterclasses', 'boot', 'camps', 'much', 'inside', 'nonprofit', 'leadership', 'labwere', 'open', 'new', 'members', 'every', 'often', 'helps', 'us', 'give', 'members', 'attention', 'need', 'heres', 'join', 'ushead', 'request', 'invitation', 'today', 'youll', 'get', 'email', 'doors', 'open']",94,1,0.6931471805599453,0.0
117,Nonprofit Leadership Lab,"
 Ever find yourself wondering, “When did asking for money become so hard?”This post is for you! #NonprofitFundraising #NonprofitWork https://lnkd.in/dbF_Ey_R 
","['NonprofitFundraising', 'NonprofitWork']",0,0,2,1,0,5.75,"
 ever find yourself wondering when did asking for money become so hardthis post is for you    
","['ever', 'find', 'wondering', 'asking', 'money', 'become', 'hardthis', 'post', 'ever', 'find', 'wondering', 'asking', 'money', 'become', 'hardthis', 'post']",16,0,0.0,0.0
118,Nonprofit Leadership Lab,"
 Whether you choose to donate to a cause, volunteer, join a board, or simply share this video — it's time to DO SOMETHING.Our world needs you.#SupportANonprofit #NonprofitFundraising #NonprofitWork #NonprofitBoard
","['SupportANonprofit', 'NonprofitFundraising', 'NonprofitWork', 'NonprofitBoard\n']",1,0,4,0,0,6.0,"
 whether you choose to donate to a cause volunteer join a board or simply share this video  its time to do somethingour world needs you   
","['whether', 'choose', 'donate', 'cause', 'volunteer', 'join', 'board', 'simply', 'share', 'video', 'time', 'somethingour', 'world', 'needs', 'whether', 'choose', 'donate', 'cause', 'volunteer', 'join', 'board', 'simply', 'share', 'video', 'time', 'somethingour', 'world', 'needs']",28,1,0.6931471805599453,0.0
119,Mirror Group LLC,"
 Come join the growing list of Equity in Action alumni aligning their workplace processes with a health-equity lens. Equity in Action workshops focus on how public health professionals can better foster, develop, and practice diversity and cultural capacity through awareness, knowledge, and skills. The field of evaluation is being challenged to utilize processes that consider who is being evaluated and who is conducting the evaluation. MPHI has developed a framework for strategic engagement in service of a culturally responsive, racially equitable evaluation (CRREE). Using this framework can transform evaluations. Critical and substantive nuances are often missed, ignored, or misinterpreted when an evaluator is unaware of the culture of those being evaluated. CRREE can be utilized to undo racism and oppression previously upheld by researchers, evaluators, institutions, and systems. Utilizing Culturally Responsive and Racially Equitable EvaluationOctober 4-6, 2022 from 1:00-5:00pm ETVirtual - ZoomCost: $495 All attendees will receive a certificate of attendance with educational hours. Thank you, and we look forward to seeing you in October!
",0,17,1,0,0,0,8.21505376344086,"
 come join the growing list of equity in action alumni aligning their workplace processes with a healthequity lens equity in action workshops focus on how public health professionals can better foster develop and practice diversity and cultural capacity through awareness knowledge and skillsthe field of evaluation is being challenged to utilize processes that consider who is being evaluated and who is conducting the evaluation mphi has developed a framework for strategic engagement in service of a culturally responsive racially equitable evaluation crreeusing this framework can transform evaluations critical and substantive nuances are often missed ignored or misinterpreted when an evaluator is unaware of the culture of those being evaluated crree can be utilized to undo racism and oppression previously upheld by researchers evaluators institutions and systemsutilizing culturally responsive and racially equitable evaluationoctober   from pm etvirtual  zoomcost all attendees will receive a certificate of attendance with educational hoursthank you and we look forward to seeing you in october
","['come', 'join', 'growing', 'list', 'equity', 'action', 'alumni', 'aligning', 'workplace', 'processes', 'healthequity', 'lens', 'equity', 'action', 'workshops', 'focus', 'public', 'health', 'professionals', 'better', 'foster', 'develop', 'practice', 'diversity', 'cultural', 'capacity', 'awareness', 'knowledge', 'skillsthe', 'field', 'evaluation', 'challenged', 'utilize', 'processes', 'consider', 'evaluated', 'conducting', 'evaluation', 'mphi', 'developed', 'framework', 'strategic', 'engagement', 'service', 'culturally', 'responsive', 'racially', 'equitable', 'evaluation', 'crreeusing', 'framework', 'transform', 'evaluations', 'critical', 'substantive', 'nuances', 'often', 'missed', 'ignored', 'misinterpreted', 'evaluator', 'unaware', 'culture', 'evaluated', 'crree', 'utilized', 'undo', 'racism', 'oppression', 'previously', 'upheld', 'researchers', 'evaluators', 'institutions', 'systemsutilizing', 'culturally', 'responsive', 'racially', 'equitable', 'evaluationoctober', 'pm', 'etvirtual', 'zoomcost', 'attendees', 'receive', 'certificate', 'attendance', 'educational', 'hoursthank', 'look', 'forward', 'seeing', 'october', 'come', 'join', 'growing', 'list', 'equity', 'action', 'alumni', 'aligning', 'workplace', 'processes', 'healthequity', 'lens', 'equity', 'action', 'workshops', 'focus', 'public', 'health', 'professionals', 'better', 'foster', 'develop', 'practice', 'diversity', 'cultural', 'capacity', 'awareness', 'knowledge', 'skillsthe', 'field', 'evaluation', 'challenged', 'utilize', 'processes', 'consider', 'evaluated', 'conducting', 'evaluation', 'mphi', 'developed', 'framework', 'strategic', 'engagement', 'service', 'culturally', 'responsive', 'racially', 'equitable', 'evaluation', 'crreeusing', 'framework', 'transform', 'evaluations', 'critical', 'substantive', 'nuances', 'often', 'missed', 'ignored', 'misinterpreted', 'evaluator', 'unaware', 'culture', 'evaluated', 'crree', 'utilized', 'undo', 'racism', 'oppression', 'previously', 'upheld', 'researchers', 'evaluators', 'institutions', 'systemsutilizing', 'culturally', 'responsive', 'racially', 'equitable', 'evaluationoctober', 'pm', 'etvirtual', 'zoomcost', 'attendees', 'receive', 'certificate', 'attendance', 'educational', 'hoursthank', 'look', 'forward', 'seeing', 'october']",186,18,2.9444389791664403,2.8903717578961645
